asset,timeframe,strategy,direction,entry,sl,tp,grid_level,level_idx,size,risk,rr,entry_bar,entry_time,regime,range_pct,exit,exit_time,close_reason,pnl,pnl_pct,balance_after,drawdown_pct
INJ,15m,GRID_BOT,SELL,12.398,12.46378017,12.3546357,12.4248,6,297.4593301980739,19.566925308515444,1.8,10367,2025-08-03 07:00:00+00:00,RANGE,0.034972,12.3546357,2025-08-03 07:15:00+00:00,TP,12.899115632508442,0.3497685110501722,9796.36176989023,2.206392756478333
INJ,15m,GRID_BOT,SELL,13.062,13.114946,13.0482612,13.09113,6,370.05106221018247,19.59272353978046,1.8,10762,2025-08-07 09:45:00+00:00,RANGE,0.018237,13.0482612,2025-08-07 10:00:00+00:00,TP,5.084057533492781,0.10518144235185058,9801.445827423724,2.155640412157807
INJ,15m,GRID_BOT,SELL,14.318,14.38518733,14.2856604,14.349642,6,291.76470704888993,19.602891654847447,1.8,10874,2025-08-08 13:45:00+00:00,RANGE,0.026521,14.2856604,2025-08-08 14:00:00+00:00,TP,9.435553920078352,0.22586674116496885,9810.881381343803,2.0614486217911687
INJ,15m,GRID_BOT,SELL,14.298,14.366791,14.254245,14.326596,6,285.2373531811988,19.621762762687606,1.8,11071,2025-08-10 15:00:00+00:00,RANGE,0.030709,14.366791,2025-08-10 15:15:00+00:00,SL,-19.621762762687606,-0.48112323401873797,9791.259618581114,2.257325724547594
INJ,15m,GRID_BOT,SELL,14.813,14.93049383,14.6928807,14.845632,6,166.66849005741318,19.58251923716223,1.8,11283,2025-08-12 20:00:00+00:00,RANGE,0.069361,14.93049383,2025-08-12 20:15:00+00:00,SL,-19.58251923716223,-0.7931805171133397,9771.677099343951,2.4528110730985073
INJ,15m,GRID_BOT,SELL,14.629,14.7142905,14.5630107,14.660262,6,229.13869890184327,19.543354198687904,1.8,11582,2025-08-15 22:45:00+00:00,RANGE,0.042094,14.5630107,2025-08-15 23:00:00+00:00,TP,15.120702343443412,0.45108551507280076,9786.797801687395,2.3018664611134922
INJ,15m,GRID_BOT,SELL,14.568,14.64108033,14.5180362,14.597136,6,267.83671616390956,19.57359560337479,1.8,11648,2025-08-16 15:15:00+00:00,RANGE,0.033338,14.5180362,2025-08-16 15:30:00+00:00,TP,13.382140119070463,0.34296952224053023,9800.179941806466,2.1682772995836963
INJ,15m,GRID_BOT,SELL,13.429,13.4863785,13.4093379,13.458864,6,341.5976347170592,19.60035988361293,1.8,11994,2025-08-20 05:45:00+00:00,RANGE,0.021057,13.4093379,2025-08-20 06:00:00+00:00,TP,6.716526853570181,0.14641522079082345,9806.896468660036,2.101228592667072
INJ,15m,GRID_BOT,SELL,13.461,13.5232855,13.4382957,13.492932,6,314.9014287004221,19.61379293732007,1.8,11997,2025-08-20 06:30:00+00:00,RANGE,0.023641,13.4382957,2025-08-20 06:45:00+00:00,TP,7.149616507643277,0.16866726097616,9814.04608516768,2.0298565052417845
INJ,15m,GRID_BOT,SELL,13.57,13.641605,13.531131,13.60215,6,274.11622331311196,19.62809217033536,1.8,12004,2025-08-20 08:15:00+00:00,RANGE,0.031927,13.641605,2025-08-20 08:45:00+00:00,SL,-19.62809217033536,-0.5276713338246125,9794.417992997345,2.225796792231294
INJ,15m,GRID_BOT,SELL,13.609,13.678512,13.5600888,13.636218,6,282.3698378745466,19.62809217033536,1.8,12005,2025-08-20 08:30:00+00:00,RANGE,0.034512,13.5600888,2025-08-20 09:30:00+00:00,TP,13.811047614249285,0.3594033360276226,9808.229040611595,2.0879259992027213
INJ,15m,GRID_BOT,SELL,14.536,14.58871733,14.525316,14.566074,6,372.10644168100214,19.61645808122319,1.8,12330,2025-08-23 17:45:00+00:00,RANGE,0.014941,14.525316,2025-08-23 18:15:00+00:00,TP,3.9755852229196305,0.07350027517886264,9812.204625834514,2.0482391410623593
INJ,15m,GRID_BOT,SELL,14.594,14.65059083,14.5738629,14.623188,6,346.77719432050475,19.62440925166903,1.8,12334,2025-08-23 18:45:00+00:00,RANGE,0.018921,14.65059083,2025-08-23 19:00:00+00:00,SL,-19.62440925166903,-0.38776778127998557,9792.580216582845,2.2441426627802437
INJ,15m,GRID_BOT,SELL,14.756,14.83053433,14.7156942,14.78952,6,262.766975072635,19.58516043316569,1.8,12340,2025-08-23 20:15:00+00:00,RANGE,0.030295,14.7156942,2025-08-23 20:30:00+00:00,TP,10.591033143882743,0.27314854974248104,9803.171249726727,2.138416132880196
INJ,15m,GRID_BOT,SELL,14.709,14.800544,14.6293968,14.73942,6,214.17397644251176,19.606342499453454,1.8,12425,2025-08-24 17:30:00+00:00,RANGE,0.048169,14.6293968,2025-08-24 17:45:00+00:00,TP,17.048933881548407,0.5411870283499852,9820.220183608275,1.968222668908976
INJ,15m,GRID_BOT,SELL,13.171,13.237844,13.1356608,13.20135,6,293.8250309259787,19.64044036721655,1.8,12957,2025-08-30 06:30:00+00:00,RANGE,0.030182,13.1356608,2025-08-30 08:00:00+00:00,TP,10.383541532899123,0.2683106825601643,9830.603725141174,1.8645674542162927
INJ,15m,GRID_BOT,SELL,12.989,13.03578767,12.9859374,13.017984,6,420.22198263523023,19.661207450282348,1.8,13029,2025-08-31 00:30:00+00:00,RANGE,0.012627,13.03578767,2025-08-31 00:45:00+00:00,SL,-19.661207450282348,-0.3602099468781178,9810.942517690892,2.0608383193078637
INJ,15m,GRID_BOT,SELL,13.034,13.11955217,12.9529965,13.060068,6,229.3557841417915,19.621885035381784,1.8,13155,2025-09-01 08:00:00+00:00,RANGE,0.053593,12.9529965,2025-09-01 08:15:00+00:00,TP,18.578621260729914,0.6214784410004704,9829.52113895162,1.8753745284256047
INJ,15m,GRID_BOT,SELL,13.163,13.26175267,13.0645692,13.19133,6,199.07352659835234,19.659042277903243,1.8,13159,2025-09-01 09:00:00+00:00,RANGE,0.064182,13.0645692,2025-09-01 09:30:00+00:00,TP,19.594966481897284,0.7477839398313524,9849.116105433519,1.679764923442408
INJ,15m,GRID_BOT,SELL,13.081,13.14212767,13.0442238,13.107162,6,322.24739158005946,19.698232210867037,1.8,13322,2025-09-03 01:45:00+00:00,RANGE,0.028947,13.0442238,2025-09-03 02:00:00+00:00,TP,11.851034522226666,0.28114211451724075,9860.967139955746,1.561460246387885
INJ,15m,GRID_BOT,SELL,13.037,13.08873633,13.0337154,13.069086,6,381.200875282648,19.721934279911494,1.8,13661,2025-09-06 14:30:00+00:00,RANGE,0.014309,13.0337154,2025-09-06 14:45:00+00:00,TP,1.2520923949536285,0.025194446575137204,9862.2192323507,1.5489610518112724
INJ,15m,GRID_BOT,SELL,13.016,13.06759117,13.0044423,13.045038,6,382.321983872461,19.7244384647014,1.8,13704,2025-09-07 01:15:00+00:00,RANGE,0.017109,13.0044423,2025-09-07 01:30:00+00:00,TP,4.418762793003084,0.08879609711125455,9866.637995143703,1.5048501090723747
